IdProducto,NombreProducto,Fecha de Compra,Precio,Año,Mes,DiaSemana
14,Mouse,4/29/2018,679,2018,4,Domingo
17,Salad,11/4/2017,853,2017,11,Sabado
8,Chips,6/17/2017,442,2017,6,Sabado
6,Cheese,8/8/2017,252,2017,8,Martes
11,Gloves,6/29/2018,413,2018,6,Viernes
16,Pizza,1/5/2018,964,2018,1,Viernes
17,Salad,3/26/2017,853,2017,3,Domingo
22,Table,12/11/2017,430,2017,12,Lunes
22,Table,8/10/2017,430,2017,8,Jueves
15,Pants,6/4/2018,678,2018,6,Lunes
4,Car,9/17/2018,50,2018,9,Lunes
12,Hat,4/27/2018,766,2018,4,Viernes
9,Computer,3/16/2018,8847,2018,3,Viernes
19,Shirt,5/6/2017,698,2017,5,Sabado
1,Bacon,2/17/2019,193,2019,2,Domingo
16,Pizza,3/27/2017,964,2017,3,Lunes
21,Soap,8/21/2017,334,2017,8,Lunes
10,Fish,12/20/2017,587,2017,12,Miercoles
13,Keyboard,7/8/2017,920,2017,7,Sabado
15,Pants,10/2/2018,678,2018,10,Martes
23,Towels,11/19/2017,98,2017,11,Domingo
9,Computer,12/21/2018,8847,2018,12,Viernes
5,Chair,4/18/2017,529,2017,4,Martes
19,Shirt,1/13/2018,698,2018,1,Sabado
11,Gloves,1/2/2019,413,2019,1,Miercoles
2,Ball,9/24/2017,778,2017,9,Domingo
10,Fish,6/6/2017,587,2017,6,Martes
15,Pants,12/22/2017,678,2017,12,Viernes
16,Pizza,7/30/2017,964,2017,7,Domingo
20,Shoes,8/13/2018,824,2018,8,Lunes
22,Table,8/24/2017,430,2017,8,Jueves
6,Cheese,8/16/2017,252,2017,8,Miercoles
2,Ball,7/25/2018,778,2018,7,Miercoles
9,Computer,9/2/2018,8847,2018,9,Domingo
16,Pizza,12/2/2017,964,2017,12,Sabado
18,Sausages,6/28/2018,347,2018,6,Jueves
3,Bike,10/5/2018,742,2018,10,Viernes
6,Cheese,4/3/2017,252,2017,4,Lunes
9,Computer,5/18/2017,8847,2017,5,Jueves
5,Chair,2/10/2018,529,2018,2,Sabado
10,Fish,4/13/2018,587,2018,4,Viernes
22,Table,9/2/2017,430,2017,9,Sabado
8,Chips,3/12/2017,442,2017,3,Domingo
4,Car,4/4/2018,50,2018,4,Miercoles
17,Salad,9/20/2017,853,2017,9,Miercoles
2,Ball,9/26/2018,778,2018,9,Miercoles
4,Car,7/1/2018,50,2018,7,Domingo
23,Towels,5/13/2017,98,2017,5,Sabado
22,Table,4/3/2018,430,2018,4,Martes
12,Hat,12/8/2017,766,2017,12,Viernes
22,Table,11/3/2017,430,2017,11,Viernes
24,Tuna,1/28/2019,467,2019,1,Lunes
21,Soap,12/28/2018,334,2018,12,Viernes
20,Shoes,5/5/2018,824,2018,5,Sabado
9,Computer,9/16/2017,8847,2017,9,Sabado
20,Shoes,2/18/2018,824,2018,2,Domingo
23,Towels,1/30/2018,98,2018,1,Martes
9,Computer,3/22/2017,8847,2017,3,Miercoles
17,Salad,6/26/2017,853,2017,6,Lunes
14,Mouse,3/7/2018,679,2018,3,Miercoles
14,Mouse,1/29/2018,679,2018,1,Lunes
17,Salad,8/15/2017,853,2017,8,Martes
12,Hat,9/11/2017,766,2017,9,Lunes
21,Soap,11/27/2017,334,2017,11,Lunes
10,Fish,8/3/2017,587,2017,8,Jueves
22,Table,9/15/2017,430,2017,9,Viernes
16,Pizza,5/22/2017,964,2017,5,Lunes
23,Towels,11/7/2017,98,2017,11,Martes
5,Chair,2/13/2018,529,2018,2,Martes
22,Table,5/24/2018,430,2018,5,Jueves
15,Pants,6/11/2018,678,2018,6,Lunes
23,Towels,4/17/2017,98,2017,4,Lunes
2,Ball,9/25/2018,778,2018,9,Martes
16,Pizza,11/6/2017,964,2017,11,Lunes
22,Table,7/16/2018,430,2018,7,Lunes
6,Cheese,10/4/2017,252,2017,10,Miercoles
11,Gloves,4/16/2018,413,2018,4,Lunes
2,Ball,1/13/2018,778,2018,1,Sabado
9,Computer,6/11/2017,8847,2017,6,Domingo
1,Bacon,6/17/2018,193,2018,6,Domingo
7,Chicken,4/22/2017,887,2017,4,Sabado
9,Computer,5/25/2018,8847,2018,5,Viernes
6,Cheese,12/11/2018,252,2018,12,Martes
16,Pizza,1/12/2018,964,2018,1,Viernes
4,Car,4/28/2018,50,2018,4,Sabado
24,Tuna,1/29/2019,467,2019,1,Martes
21,Soap,5/2/2017,334,2017,5,Martes
3,Bike,12/4/2018,742,2018,12,Martes
7,Chicken,6/29/2018,887,2018,6,Viernes
2,Ball,5/16/2017,778,2017,5,Martes
1,Bacon,6/14/2018,193,2018,6,Jueves
21,Soap,12/23/2017,334,2017,12,Sabado
19,Shirt,6/7/2017,698,2017,6,Miercoles
11,Gloves,5/4/2018,413,2018,5,Viernes
12,Hat,12/20/2018,766,2018,12,Jueves
11,Gloves,1/9/2018,413,2018,1,Martes
1,Bacon,5/13/2018,193,2018,5,Domingo
2,Ball,8/8/2018,778,2018,8,Miercoles
8,Chips,5/12/2017,442,2017,5,Viernes
4,Car,1/2/2018,50,2018,1,Martes
1,Bacon,2/2/2019,193,2019,2,Sabado
4,Car,7/17/2018,50,2018,7,Martes
16,Pizza,9/30/2018,964,2018,9,Domingo
7,Chicken,6/12/2017,887,2017,6,Lunes
23,Towels,8/19/2018,98,2018,8,Domingo
24,Tuna,8/13/2018,467,2018,8,Lunes
21,Soap,6/28/2018,334,2018,6,Jueves
13,Keyboard,3/7/2017,920,2017,3,Martes
18,Sausages,3/12/2018,347,2018,3,Lunes
17,Salad,2/24/2018,853,2018,2,Sabado
15,Pants,10/8/2017,678,2017,10,Domingo
18,Sausages,7/7/2018,347,2018,7,Sabado
23,Towels,2/23/2019,98,2019,2,Sabado
18,Sausages,5/4/2018,347,2018,5,Viernes
1,Bacon,10/19/2017,193,2017,10,Jueves
19,Shirt,2/9/2018,698,2018,2,Viernes
17,Salad,10/6/2017,853,2017,10,Viernes
22,Table,3/20/2017,430,2017,3,Lunes
15,Pants,5/18/2017,678,2017,5,Jueves
1,Bacon,8/8/2017,193,2017,8,Martes
21,Soap,5/8/2017,334,2017,5,Lunes
14,Mouse,10/3/2018,679,2018,10,Miercoles
18,Sausages,11/4/2017,347,2017,11,Sabado
5,Chair,6/7/2017,529,2017,6,Miercoles
19,Shirt,8/11/2018,698,2018,8,Sabado
12,Hat,2/10/2018,766,2018,2,Sabado
14,Mouse,8/22/2018,679,2018,8,Miercoles
24,Tuna,4/7/2018,467,2018,4,Sabado
6,Cheese,11/18/2017,252,2017,11,Sabado
20,Shoes,6/8/2017,824,2017,6,Jueves
7,Chicken,9/4/2017,887,2017,9,Lunes
16,Pizza,9/23/2017,964,2017,9,Sabado
10,Fish,6/25/2017,587,2017,6,Domingo
18,Sausages,1/21/2019,347,2019,1,Lunes
18,Sausages,10/25/2017,347,2017,10,Miercoles
13,Keyboard,8/9/2017,920,2017,8,Miercoles
17,Salad,6/21/2017,853,2017,6,Miercoles
6,Cheese,1/21/2018,252,2018,1,Domingo
21,Soap,8/16/2018,334,2018,8,Jueves
21,Soap,2/14/2019,334,2019,2,Jueves
19,Shirt,1/14/2018,698,2018,1,Domingo
19,Shirt,1/9/2018,698,2018,1,Martes
16,Pizza,4/4/2018,964,2018,4,Miercoles
1,Bacon,7/29/2017,193,2017,7,Sabado
10,Fish,11/28/2018,587,2018,11,Miercoles
2,Ball,3/26/2017,778,2017,3,Domingo
21,Soap,12/26/2017,334,2017,12,Martes
21,Soap,6/26/2017,334,2017,6,Lunes
1,Bacon,1/5/2018,193,2018,1,Viernes
15,Pants,8/10/2017,678,2017,8,Jueves
15,Pants,10/27/2018,678,2018,10,Sabado
14,Mouse,4/24/2017,679,2017,4,Lunes
20,Shoes,10/18/2017,824,2017,10,Miercoles
3,Bike,10/8/2017,742,2017,10,Domingo
17,Salad,6/9/2017,853,2017,6,Viernes
23,Towels,11/6/2017,98,2017,11,Lunes
4,Car,8/26/2017,50,2017,8,Sabado
13,Keyboard,3/29/2017,920,2017,3,Miercoles
12,Hat,4/26/2018,766,2018,4,Jueves
13,Keyboard,1/23/2019,920,2019,1,Miercoles
22,Table,10/15/2018,430,2018,10,Lunes
23,Towels,3/13/2018,98,2018,3,Martes
4,Car,11/7/2018,50,2018,11,Miercoles
11,Gloves,10/29/2018,413,2018,10,Lunes
11,Gloves,5/19/2018,413,2018,5,Sabado
5,Chair,12/22/2017,529,2017,12,Viernes
2,Ball,7/26/2017,778,2017,7,Miercoles
22,Table,2/24/2018,430,2018,2,Sabado
6,Cheese,10/8/2018,252,2018,10,Lunes
17,Salad,2/23/2019,853,2019,2,Sabado
7,Chicken,11/18/2017,887,2017,11,Sabado
24,Tuna,8/25/2017,467,2017,8,Viernes
17,Salad,4/22/2017,853,2017,4,Sabado
18,Sausages,3/9/2017,347,2017,3,Jueves
9,Computer,12/4/2017,8847,2017,12,Lunes
3,Bike,12/20/2018,742,2018,12,Jueves
11,Gloves,7/7/2017,413,2017,7,Viernes
18,Sausages,2/10/2018,347,2018,2,Sabado
13,Keyboard,6/22/2018,920,2018,6,Viernes
3,Bike,1/29/2018,742,2018,1,Lunes
1,Bacon,8/6/2017,193,2017,8,Domingo
21,Soap,10/1/2017,334,2017,10,Domingo
24,Tuna,2/27/2017,467,2017,2,Lunes
22,Table,10/8/2017,430,2017,10,Domingo
1,Bacon,2/22/2018,193,2018,2,Jueves
5,Chair,6/9/2017,529,2017,6,Viernes
24,Tuna,4/18/2017,467,2017,4,Martes
6,Cheese,12/11/2018,252,2018,12,Martes
10,Fish,12/13/2018,587,2018,12,Jueves
4,Car,7/21/2018,50,2018,7,Sabado
14,Mouse,4/1/2018,679,2018,4,Domingo
4,Car,5/13/2018,50,2018,5,Domingo
21,Soap,7/11/2017,334,2017,7,Martes
16,Pizza,2/14/2018,964,2018,2,Miercoles
21,Soap,5/5/2017,334,2017,5,Viernes
5,Chair,2/22/2018,529,2018,2,Jueves
8,Chips,5/12/2017,442,2017,5,Viernes
19,Shirt,6/19/2018,698,2018,6,Martes
2,Ball,5/28/2018,778,2018,5,Lunes
9,Computer,5/31/2018,8847,2018,5,Jueves
12,Hat,12/28/2018,766,2018,12,Viernes
23,Towels,8/14/2017,98,2017,8,Lunes
18,Sausages,7/5/2018,347,2018,7,Jueves
20,Shoes,11/2/2017,824,2017,11,Jueves
17,Salad,11/1/2017,853,2017,11,Miercoles
22,Table,7/27/2018,430,2018,7,Viernes
14,Mouse,3/22/2017,679,2017,3,Miercoles
2,Ball,8/14/2017,778,2017,8,Lunes
24,Tuna,10/28/2017,467,2017,10,Sabado
2,Ball,2/25/2018,778,2018,2,Domingo
20,Shoes,3/23/2017,824,2017,3,Jueves
14,Mouse,2/19/2018,679,2018,2,Lunes
10,Fish,10/15/2018,587,2018,10,Lunes
21,Soap,7/3/2018,334,2018,7,Martes
10,Fish,5/12/2018,587,2018,5,Sabado
16,Pizza,6/21/2017,964,2017,6,Miercoles
18,Sausages,2/6/2018,347,2018,2,Martes
6,Cheese,9/13/2018,252,2018,9,Jueves
19,Shirt,6/13/2017,698,2017,6,Martes
3,Bike,6/8/2018,742,2018,6,Viernes
17,Salad,10/6/2017,853,2017,10,Viernes
5,Chair,8/28/2017,529,2017,8,Lunes
8,Chips,8/19/2017,442,2017,8,Sabado
17,Salad,12/22/2018,853,2018,12,Sabado
20,Shoes,1/7/2019,824,2019,1,Lunes
14,Mouse,6/9/2018,679,2018,6,Sabado
14,Mouse,9/10/2018,679,2018,9,Lunes
4,Car,12/30/2018,50,2018,12,Domingo
23,Towels,6/30/2017,98,2017,6,Viernes
6,Cheese,2/17/2018,252,2018,2,Sabado
2,Ball,4/16/2018,778,2018,4,Lunes
11,Gloves,12/13/2018,413,2018,12,Jueves
22,Table,2/23/2019,430,2019,2,Sabado
3,Bike,8/13/2017,742,2017,8,Domingo
24,Tuna,4/15/2018,467,2018,4,Domingo
18,Sausages,12/4/2017,347,2017,12,Lunes
10,Fish,3/24/2017,587,2017,3,Viernes
9,Computer,9/14/2017,8847,2017,9,Jueves
8,Chips,4/25/2018,442,2018,4,Miercoles
17,Salad,5/21/2017,853,2017,5,Domingo
20,Shoes,8/28/2018,824,2018,8,Martes
8,Chips,8/1/2017,442,2017,8,Martes
24,Tuna,7/2/2018,467,2018,7,Lunes
18,Sausages,10/15/2018,347,2018,10,Lunes
11,Gloves,4/20/2017,413,2017,4,Jueves
10,Fish,7/29/2018,587,2018,7,Domingo
16,Pizza,7/30/2017,964,2017,7,Domingo
10,Fish,10/4/2018,587,2018,10,Jueves
23,Towels,3/23/2017,98,2017,3,Jueves
17,Salad,7/18/2017,853,2017,7,Martes
11,Gloves,11/11/2017,413,2017,11,Sabado
9,Computer,11/11/2017,8847,2017,11,Sabado
14,Mouse,8/3/2018,679,2018,8,Viernes
6,Cheese,10/1/2018,252,2018,10,Lunes
3,Bike,9/1/2017,742,2017,9,Viernes
14,Mouse,12/26/2018,679,2018,12,Miercoles
13,Keyboard,5/6/2018,920,2018,5,Domingo
19,Shirt,5/12/2018,698,2018,5,Sabado
5,Chair,4/18/2018,529,2018,4,Miercoles
15,Pants,8/19/2017,678,2017,8,Sabado
18,Sausages,8/21/2017,347,2017,8,Lunes
10,Fish,3/20/2017,587,2017,3,Lunes
16,Pizza,10/10/2018,964,2018,10,Miercoles
24,Tuna,5/2/2017,467,2017,5,Martes
8,Chips,2/16/2018,442,2018,2,Viernes
1,Bacon,7/6/2017,193,2017,7,Jueves
14,Mouse,4/3/2018,679,2018,4,Martes
21,Soap,9/29/2018,334,2018,9,Sabado
11,Gloves,5/14/2017,413,2017,5,Domingo
20,Shoes,11/10/2017,824,2017,11,Viernes
10,Fish,5/9/2017,587,2017,5,Martes
3,Bike,6/4/2017,742,2017,6,Domingo
18,Sausages,4/4/2017,347,2017,4,Martes
10,Fish,9/22/2017,587,2017,9,Viernes
5,Chair,2/8/2018,529,2018,2,Jueves
4,Car,6/21/2017,50,2017,6,Miercoles
24,Tuna,6/6/2018,467,2018,6,Miercoles
21,Soap,7/14/2018,334,2018,7,Sabado
20,Shoes,10/25/2017,824,2017,10,Miercoles
18,Sausages,5/18/2017,347,2017,5,Jueves
12,Hat,9/9/2017,766,2017,9,Sabado
16,Pizza,1/25/2018,964,2018,1,Jueves
20,Shoes,4/8/2017,824,2017,4,Sabado
15,Pants,12/25/2018,678,2018,12,Martes
20,Shoes,12/24/2018,824,2018,12,Lunes
21,Soap,11/22/2018,334,2018,11,Jueves
16,Pizza,7/29/2018,964,2018,7,Domingo
24,Tuna,12/1/2017,467,2017,12,Viernes
8,Chips,1/15/2018,442,2018,1,Lunes
3,Bike,3/6/2017,742,2017,3,Lunes
1,Bacon,4/20/2017,193,2017,4,Jueves
1,Bacon,1/29/2018,193,2018,1,Lunes
5,Chair,12/24/2018,529,2018,12,Lunes
6,Cheese,4/30/2017,252,2017,4,Domingo
21,Soap,12/23/2018,334,2018,12,Domingo
21,Soap,10/27/2018,334,2018,10,Sabado
9,Computer,11/17/2018,8847,2018,11,Sabado
4,Car,11/1/2018,50,2018,11,Jueves
16,Pizza,1/8/2019,964,2019,1,Martes
19,Shirt,5/27/2018,698,2018,5,Domingo
18,Sausages,3/28/2018,347,2018,3,Miercoles
5,Chair,3/7/2017,529,2017,3,Martes
22,Table,2/4/2018,430,2018,2,Domingo
17,Salad,11/3/2017,853,2017,11,Viernes
14,Mouse,9/27/2017,679,2017,9,Miercoles
3,Bike,6/18/2017,742,2017,6,Domingo
20,Shoes,8/15/2017,824,2017,8,Martes
6,Cheese,7/22/2018,252,2018,7,Domingo
19,Shirt,5/10/2018,698,2018,5,Jueves
17,Salad,2/18/2018,853,2018,2,Domingo
23,Towels,12/18/2018,98,2018,12,Martes
23,Towels,2/16/2019,98,2019,2,Sabado
9,Computer,3/26/2018,8847,2018,3,Lunes
17,Salad,12/1/2018,853,2018,12,Sabado
11,Gloves,11/1/2018,413,2018,11,Jueves
14,Mouse,5/7/2017,679,2017,5,Domingo
15,Pants,1/12/2018,678,2018,1,Viernes
24,Tuna,2/4/2018,467,2018,2,Domingo
22,Table,11/7/2018,430,2018,11,Miercoles
9,Computer,3/19/2017,8847,2017,3,Domingo
3,Bike,10/11/2017,742,2017,10,Miercoles
11,Gloves,4/9/2018,413,2018,4,Lunes
21,Soap,7/28/2018,334,2018,7,Sabado
4,Car,11/8/2018,50,2018,11,Jueves
17,Salad,5/6/2018,853,2018,5,Domingo
18,Sausages,4/29/2017,347,2017,4,Sabado
11,Gloves,6/4/2018,413,2018,6,Lunes
9,Computer,8/6/2017,8847,2017,8,Domingo
2,Ball,2/5/2018,778,2018,2,Lunes
8,Chips,9/2/2017,442,2017,9,Sabado
22,Table,9/28/2018,430,2018,9,Viernes
24,Tuna,9/10/2018,467,2018,9,Lunes
8,Chips,9/12/2018,442,2018,9,Miercoles
13,Keyboard,7/24/2017,920,2017,7,Lunes
19,Shirt,4/9/2017,698,2017,4,Domingo
10,Fish,11/4/2017,587,2017,11,Sabado
16,Pizza,2/6/2018,964,2018,2,Martes
10,Fish,12/8/2018,587,2018,12,Sabado
6,Cheese,6/30/2018,252,2018,6,Sabado
23,Towels,6/24/2017,98,2017,6,Sabado
8,Chips,5/10/2018,442,2018,5,Jueves
4,Car,3/14/2017,50,2017,3,Martes
14,Mouse,2/1/2018,679,2018,2,Jueves
18,Sausages,1/22/2018,347,2018,1,Lunes
5,Chair,1/21/2018,529,2018,1,Domingo
3,Bike,11/9/2018,742,2018,11,Viernes
3,Bike,7/4/2018,742,2018,7,Miercoles
17,Salad,6/2/2017,853,2017,6,Viernes
23,Towels,9/24/2018,98,2018,9,Lunes
2,Ball,12/17/2018,778,2018,12,Lunes
8,Chips,7/13/2017,442,2017,7,Jueves
20,Shoes,11/25/2017,824,2017,11,Sabado
22,Table,5/14/2018,430,2018,5,Lunes
22,Table,10/11/2018,430,2018,10,Jueves
18,Sausages,12/10/2018,347,2018,12,Lunes
11,Gloves,9/21/2018,413,2018,9,Viernes
2,Ball,9/24/2017,778,2017,9,Domingo
8,Chips,12/13/2018,442,2018,12,Jueves
2,Ball,7/5/2018,778,2018,7,Jueves
16,Pizza,5/3/2018,964,2018,5,Jueves
13,Keyboard,6/14/2017,920,2017,6,Miercoles
15,Pants,2/1/2018,678,2018,2,Jueves
8,Chips,5/25/2017,442,2017,5,Jueves
3,Bike,2/25/2018,742,2018,2,Domingo
5,Chair,10/4/2018,529,2018,10,Jueves
18,Sausages,10/6/2018,347,2018,10,Sabado
19,Shirt,8/17/2018,698,2018,8,Viernes
14,Mouse,5/28/2018,679,2018,5,Lunes
15,Pants,5/30/2018,678,2018,5,Miercoles
23,Towels,10/22/2018,98,2018,10,Lunes
24,Tuna,8/16/2017,467,2017,8,Miercoles
11,Gloves,6/2/2018,413,2018,6,Sabado
24,Tuna,8/24/2018,467,2018,8,Viernes
1,Bacon,2/26/2017,193,2017,2,Domingo
6,Cheese,5/23/2017,252,2017,5,Martes
7,Chicken,4/18/2017,887,2017,4,Martes
15,Pants,7/11/2018,678,2018,7,Miercoles
17,Salad,6/4/2017,853,2017,6,Domingo
23,Towels,12/24/2018,98,2018,12,Lunes
14,Mouse,4/19/2018,679,2018,4,Jueves
22,Table,8/23/2017,430,2017,8,Miercoles
3,Bike,10/21/2018,742,2018,10,Domingo
10,Fish,11/25/2017,587,2017,11,Sabado
24,Tuna,8/25/2017,467,2017,8,Viernes
12,Hat,3/18/2018,766,2018,3,Domingo
10,Fish,2/8/2019,587,2019,2,Viernes
5,Chair,12/26/2017,529,2017,12,Martes
23,Towels,5/20/2017,98,2017,5,Sabado
13,Keyboard,7/18/2018,920,2018,7,Miercoles
23,Towels,12/14/2017,98,2017,12,Jueves
7,Chicken,6/3/2017,887,2017,6,Sabado
15,Pants,2/15/2018,678,2018,2,Jueves
20,Shoes,3/12/2017,824,2017,3,Domingo
19,Shirt,8/25/2018,698,2018,8,Sabado
10,Fish,11/23/2017,587,2017,11,Jueves
4,Car,7/25/2018,50,2018,7,Miercoles
11,Gloves,11/20/2018,413,2018,11,Martes
19,Shirt,8/8/2018,698,2018,8,Miercoles
16,Pizza,3/28/2018,964,2018,3,Miercoles
13,Keyboard,12/19/2018,920,2018,12,Miercoles
6,Cheese,8/7/2018,252,2018,8,Martes
20,Shoes,11/14/2018,824,2018,11,Miercoles
9,Computer,8/3/2017,8847,2017,8,Jueves
6,Cheese,7/21/2018,252,2018,7,Sabado
18,Sausages,7/9/2017,347,2017,7,Domingo
7,Chicken,8/10/2018,887,2018,8,Viernes
11,Gloves,1/12/2018,413,2018,1,Viernes
15,Pants,11/25/2018,678,2018,11,Domingo
22,Table,3/19/2018,430,2018,3,Lunes
18,Sausages,8/16/2018,347,2018,8,Jueves
18,Sausages,8/7/2017,347,2017,8,Lunes
12,Hat,7/5/2018,766,2018,7,Jueves
18,Sausages,10/25/2017,347,2017,10,Miercoles
7,Chicken,12/12/2018,887,2018,12,Miercoles
8,Chips,5/19/2018,442,2018,5,Sabado
1,Bacon,1/11/2018,193,2018,1,Jueves
18,Sausages,11/6/2018,347,2018,11,Martes
15,Pants,12/30/2018,678,2018,12,Domingo
7,Chicken,9/17/2018,887,2018,9,Lunes
11,Gloves,12/28/2017,413,2017,12,Jueves
24,Tuna,3/29/2017,467,2017,3,Miercoles
8,Chips,10/1/2018,442,2018,10,Lunes
8,Chips,10/17/2018,442,2018,10,Miercoles
15,Pants,5/5/2018,678,2018,5,Sabado
18,Sausages,6/4/2017,347,2017,6,Domingo
6,Cheese,4/13/2018,252,2018,4,Viernes
5,Chair,11/19/2018,529,2018,11,Lunes
5,Chair,9/25/2017,529,2017,9,Lunes
7,Chicken,6/8/2018,887,2018,6,Viernes
13,Keyboard,9/9/2017,920,2017,9,Sabado
6,Cheese,8/17/2018,252,2018,8,Viernes
12,Hat,3/11/2017,766,2017,3,Sabado
19,Shirt,3/24/2017,698,2017,3,Viernes
14,Mouse,1/9/2018,679,2018,1,Martes
23,Towels,9/12/2018,98,2018,9,Miercoles
17,Salad,2/19/2019,853,2019,2,Martes
11,Gloves,10/31/2018,413,2018,10,Miercoles
20,Shoes,2/16/2019,824,2019,2,Sabado
23,Towels,11/30/2018,98,2018,11,Viernes
24,Tuna,1/3/2019,467,2019,1,Jueves
2,Ball,10/23/2018,778,2018,10,Martes
14,Mouse,10/26/2017,679,2017,10,Jueves
6,Cheese,1/9/2018,252,2018,1,Martes
23,Towels,5/2/2017,98,2017,5,Martes
10,Fish,5/18/2017,587,2017,5,Jueves
14,Mouse,5/15/2017,679,2017,5,Lunes
21,Soap,5/13/2018,334,2018,5,Domingo
22,Table,12/2/2018,430,2018,12,Domingo
13,Keyboard,8/27/2017,920,2017,8,Domingo
9,Computer,3/20/2018,8847,2018,3,Martes
17,Salad,10/15/2018,853,2018,10,Lunes
4,Car,4/2/2018,50,2018,4,Lunes
7,Chicken,12/6/2017,887,2017,12,Miercoles
23,Towels,3/20/2018,98,2018,3,Martes
19,Shirt,6/8/2017,698,2017,6,Jueves
14,Mouse,3/13/2018,679,2018,3,Martes
2,Ball,9/10/2017,778,2017,9,Domingo
21,Soap,3/13/2017,334,2017,3,Lunes
16,Pizza,10/24/2018,964,2018,10,Miercoles
16,Pizza,9/4/2017,964,2017,9,Lunes
18,Sausages,9/28/2018,347,2018,9,Viernes
20,Shoes,1/27/2018,824,2018,1,Sabado
24,Tuna,7/7/2018,467,2018,7,Sabado
9,Computer,6/24/2017,8847,2017,6,Sabado
22,Table,8/28/2017,430,2017,8,Lunes
7,Chicken,11/2/2018,887,2018,11,Viernes
12,Hat,9/30/2018,766,2018,9,Domingo
23,Towels,4/19/2017,98,2017,4,Miercoles
23,Towels,2/26/2017,98,2017,2,Domingo
19,Shirt,7/19/2018,698,2018,7,Jueves
16,Pizza,4/27/2017,964,2017,4,Jueves
1,Bacon,12/1/2017,193,2017,12,Viernes
4,Car,7/27/2018,50,2018,7,Viernes
13,Keyboard,4/22/2018,920,2018,4,Domingo
23,Towels,8/17/2017,98,2017,8,Jueves
24,Tuna,11/18/2017,467,2017,11,Sabado
6,Cheese,6/20/2018,252,2018,6,Miercoles
20,Shoes,1/8/2019,824,2019,1,Martes
12,Hat,11/12/2018,766,2018,11,Lunes
14,Mouse,6/11/2017,679,2017,6,Domingo
6,Cheese,12/27/2017,252,2017,12,Miercoles
19,Shirt,9/1/2018,698,2018,9,Sabado
7,Chicken,12/22/2017,887,2017,12,Viernes
1,Bacon,1/2/2019,193,2019,1,Miercoles
23,Towels,7/27/2017,98,2017,7,Jueves
12,Hat,6/5/2017,766,2017,6,Lunes
8,Chips,9/19/2017,442,2017,9,Martes
10,Fish,3/1/2017,587,2017,3,Miercoles
1,Bacon,8/5/2017,193,2017,8,Sabado
15,Pants,2/23/2018,678,2018,2,Viernes
11,Gloves,2/18/2018,413,2018,2,Domingo
14,Mouse,5/14/2017,679,2017,5,Domingo
9,Computer,8/7/2018,8847,2018,8,Martes
15,Pants,5/29/2017,678,2017,5,Lunes
5,Chair,8/16/2018,529,2018,8,Jueves
21,Soap,9/1/2018,334,2018,9,Sabado
19,Shirt,2/8/2018,698,2018,2,Jueves
21,Soap,8/13/2017,334,2017,8,Domingo
20,Shoes,2/28/2017,824,2017,2,Martes
17,Salad,1/6/2019,853,2019,1,Domingo
12,Hat,12/16/2018,766,2018,12,Domingo
12,Hat,6/29/2017,766,2017,6,Jueves
17,Salad,8/1/2018,853,2018,8,Miercoles
7,Chicken,5/23/2017,887,2017,5,Martes
23,Towels,5/14/2018,98,2018,5,Lunes
1,Bacon,11/17/2018,193,2018,11,Sabado
17,Salad,6/28/2017,853,2017,6,Miercoles
3,Bike,9/9/2018,742,2018,9,Domingo
7,Chicken,8/10/2017,887,2017,8,Jueves
5,Chair,11/26/2018,529,2018,11,Lunes
21,Soap,3/16/2017,334,2017,3,Jueves
21,Soap,8/11/2018,334,2018,8,Sabado
18,Sausages,12/27/2018,347,2018,12,Jueves
11,Gloves,6/1/2017,413,2017,6,Jueves
5,Chair,5/22/2017,529,2017,5,Lunes
18,Sausages,4/3/2017,347,2017,4,Lunes
3,Bike,5/28/2017,742,2017,5,Domingo
7,Chicken,5/22/2018,887,2018,5,Martes
11,Gloves,7/21/2018,413,2018,7,Sabado
14,Mouse,10/17/2018,679,2018,10,Miercoles
11,Gloves,9/19/2018,413,2018,9,Miercoles
14,Mouse,12/25/2018,679,2018,12,Martes
15,Pants,11/8/2017,678,2017,11,Miercoles
18,Sausages,3/13/2017,347,2017,3,Lunes
3,Bike,11/7/2018,742,2018,11,Miercoles
19,Shirt,8/14/2017,698,2017,8,Lunes
5,Chair,4/28/2018,529,2018,4,Sabado
21,Soap,6/25/2018,334,2018,6,Lunes
2,Ball,7/27/2017,778,2017,7,Jueves
16,Pizza,11/6/2018,964,2018,11,Martes
7,Chicken,7/9/2018,887,2018,7,Lunes
8,Chips,7/19/2017,442,2017,7,Miercoles
15,Pants,3/10/2017,678,2017,3,Viernes
24,Tuna,2/26/2018,467,2018,2,Lunes
24,Tuna,12/14/2018,467,2018,12,Viernes
14,Mouse,4/22/2017,679,2017,4,Sabado
20,Shoes,8/24/2017,824,2017,8,Jueves
6,Cheese,1/30/2018,252,2018,1,Martes
16,Pizza,12/15/2018,964,2018,12,Sabado
20,Shoes,5/12/2018,824,2018,5,Sabado
23,Towels,9/9/2018,98,2018,9,Domingo
17,Salad,2/17/2018,853,2018,2,Sabado
5,Chair,1/28/2018,529,2018,1,Domingo
8,Chips,4/12/2017,442,2017,4,Miercoles
4,Car,11/3/2018,50,2018,11,Sabado
12,Hat,12/2/2018,766,2018,12,Domingo
14,Mouse,2/17/2019,679,2019,2,Domingo
20,Shoes,8/5/2017,824,2017,8,Sabado
